sg_uf;nm_ue;ds_cor_raca;cd_cor_raca;ds_sexo;cd_sexo;qt_candidato;qt_cand_eleitos;qt_cand_turno_2;qt_cand_nao_eleitos;qt_cand_suplentes;qt_cand_nao_informados
CE;PENTECOSTE;Parda;03;Masculino;2;58,0;6,0;0,0;16,0;36,0;0,0
CE;PENTECOSTE;Preta;02;Feminino;4;5,0;0,0;0,0;1,0;4,0;0,0
CE;PENTECOSTE;Preta;02;Masculino;2;5,0;1,0;0,0;3,0;1,0;0,0
CE;PEREIRO;Branca;01;Feminino;4;5,0;1,0;0,0;0,0;4,0;0,0
CE;PEREIRO;Branca;01;Masculino;2;9,0;6,0;0,0;0,0;3,0;0,0
CE;PEREIRO;Parda;03;Feminino;4;4,0;2,0;0,0;0,0;2,0;0,0
CE;PEREIRO;Parda;03;Masculino;2;6,0;2,0;0,0;0,0;4,0;0,0
CE;PINDORETAMA;Branca;01;Feminino;4;11,0;2,0;0,0;5,0;4,0;0,0
CE;PINDORETAMA;Branca;01;Masculino;2;10,0;1,0;0,0;3,0;5,0;1,0
CE;PINDORETAMA;Parda;03;Feminino;4;21,0;4,0;0,0;4,0;13,0;0,0
CE;PINDORETAMA;Parda;03;Masculino;2;58,0;4,0;0,0;18,0;36,0;0,0
CE;PINDORETAMA;Preta;02;Feminino;4;3,0;0,0;0,0;1,0;2,0;0,0
CE;PINDORETAMA;Preta;02;Masculino;2;1,0;0,0;0,0;1,0;0,0;0,0
CE;PIQUET CARNEIRO;Branca;01;Feminino;4;10,0;0,0;0,0;4,0;6,0;0,0
CE;PIQUET CARNEIRO;Branca;01;Masculino;2;16,0;5,0;0,0;3,0;8,0;0,0
CE;PIQUET CARNEIRO;Parda;03;Feminino;4;8,0;0,0;0,0;4,0;4,0;0,0
CE;PIQUET CARNEIRO;Parda;03;Masculino;2;18,0;6,0;0,0;9,0;2,0;1,0
CE;PIQUET CARNEIRO;Preta;02;Masculino;2;2,0;0,0;0,0;1,0;1,0;0,0
CE;PIRES FERREIRA;Branca;01;Feminino;4;4,0;1,0;0,0;0,0;3,0;0,0
CE;PIRES FERREIRA;Branca;01;Masculino;2;6,0;2,0;0,0;3,0;1,0;0,0
CE;PIRES FERREIRA;Parda;03;Feminino;4;6,0;2,0;0,0;2,0;2,0;0,0
CE;PIRES FERREIRA;Parda;03;Masculino;2;10,0;4,0;0,0;1,0;5,0;0,0
CE;PORANGA;Branca;01;Feminino;4;11,0;3,0;0,0;0,0;8,0;0,0
CE;PORANGA;Branca;01;Masculino;2;8,0;2,0;0,0;0,0;6,0;0,0
CE;PORANGA;Indígena;05;Feminino;4;1,0;0,0;0,0;0,0;1,0;0,0
CE;PORANGA;Parda;03;Feminino;4;2,0;0,0;0,0;0,0;2,0;0,0
CE;PORANGA;Parda;03;Masculino;2;11,0;4,0;0,0;1,0;6,0;0,0
CE;PORANGA;Preta;02;Feminino;4;1,0;0,0;0,0;0,0;1,0;0,0
CE;PORANGA;Preta;02;Masculino;2;1,0;0,0;0,0;0,0;1,0;0,0
CE;PORTEIRAS;Branca;01;Feminino;4;5,0;2,0;0,0;0,0;3,0;0,0
CE;PORTEIRAS;Branca;01;Masculino;2;10,0;2,0;0,0;0,0;8,0;0,0
CE;PORTEIRAS;Parda;03;Feminino;4;5,0;0,0;0,0;0,0;5,0;0,0
CE;PORTEIRAS;Parda;03;Masculino;2;10,0;6,0;0,0;0,0;4,0;0,0
CE;PORTEIRAS;Preta;02;Masculino;2;2,0;1,0;0,0;0,0;1,0;0,0
CE;POTENGI;Branca;01;Feminino;4;7,0;3,0;0,0;3,0;1,0;0,0
CE;POTENGI;Branca;01;Masculino;2;6,0;0,0;0,0;6,0;0,0;0,0
CE;POTENGI;Parda;03;Feminino;4;6,0;0,0;0,0;0,0;6,0;0,0
CE;POTENGI;Parda;03;Masculino;2;14,0;5,0;0,0;1,0;8,0;0,0
CE;POTENGI;Preta;02;Feminino;4;2,0;0,0;0,0;0,0;2,0;0,0
CE;POTENGI;Preta;02;Masculino;2;6,0;1,0;0,0;1,0;4,0;0,0
CE;POTIRETAMA;Branca;01;Feminino;4;7,0;1,0;0,0;0,0;6,0;0,0
CE;POTIRETAMA;Branca;01;Masculino;2;14,0;7,0;0,0;0,0;7,0;0,0
CE;POTIRETAMA;Parda;03;Feminino;4;1,0;0,0;0,0;1,0;0,0;0,0
CE;POTIRETAMA;Parda;03;Masculino;2;2,0;1,0;0,0;0,0;1,0;0,0
CE;POTIRETAMA;Preta;02;Feminino;4;2,0;0,0;0,0;0,0;2,0;0,0
CE;QUITERIANÓPOLIS;Branca;01;Feminino;4;2,0;1,0;0,0;0,0;1,0;0,0
CE;QUITERIANÓPOLIS;Branca;01;Masculino;2;4,0;0,0;0,0;1,0;3,0;0,0
CE;QUITERIANÓPOLIS;Parda;03;Feminino;4;9,0;2,0;0,0;2,0;4,0;1,0
CE;QUITERIANÓPOLIS;Parda;03;Masculino;2;15,0;8,0;0,0;2,0;5,0;0,0
CE;QUITERIANÓPOLIS;Preta;02;Masculino;2;2,0;0,0;0,0;0,0;1,0;1,0
CE;QUIXADÁ;Amarela;04;Feminino;4;3,0;0,0;0,0;0,0;3,0;0,0
CE;QUIXADÁ;Amarela;04;Masculino;2;3,0;0,0;0,0;0,0;3,0;0,0
CE;QUIXADÁ;Branca;01;Feminino;4;9,0;0,0;0,0;3,0;6,0;0,0
CE;QUIXADÁ;Branca;01;Masculino;2;25,0;5,0;0,0;6,0;14,0;0,0
CE;QUIXADÁ;Não Informado;06;Masculino;2;2,0;0,0;0,0;1,0;1,0;0,0
CE;QUIXADÁ;Parda;03;Feminino;4;43,0;2,0;0,0;13,0;28,0;0,0
CE;QUIXADÁ;Parda;03;Masculino;2;75,0;8,0;0,0;18,0;48,0;1,0
CE;QUIXADÁ;Preta;02;Feminino;4;4,0;0,0;0,0;0,0;4,0;0,0
CE;QUIXADÁ;Preta;02;Masculino;2;10,0;2,0;0,0;1,0;7,0;0,0
CE;QUIXELÔ;Branca;01;Feminino;4;10,0;2,0;0,0;0,0;8,0;0,0
CE;QUIXELÔ;Branca;01;Masculino;2;16,0;7,0;0,0;0,0;9,0;0,0
CE;QUIXELÔ;Parda;03;Feminino;4;8,0;0,0;0,0;0,0;8,0;0,0
CE;QUIXELÔ;Parda;03;Masculino;2;22,0;2,0;0,0;0,0;18,0;2,0
CE;QUIXELÔ;Preta;02;Feminino;4;1,0;0,0;0,0;0,0;1,0;0,0
CE;QUIXERAMOBIM;Amarela;04;Feminino;4;1,0;0,0;0,0;0,0;1,0;0,0
CE;QUIXERAMOBIM;Amarela;04;Masculino;2;2,0;2,0;0,0;0,0;0,0;0,0
CE;QUIXERAMOBIM;Branca;01;Feminino;4;18,0;2,0;0,0;4,0;12,0;0,0
CE;QUIXERAMOBIM;Branca;01;Masculino;2;37,0;9,0;0,0;10,0;16,0;2,0
CE;QUIXERAMOBIM;Indígena;05;Masculino;2;1,0;0,0;0,0;1,0;0,0;0,0
CE;QUIXERAMOBIM;Não divulgável;-4;Não divulgável;-4;3,0;0,0;0,0;0,0;0,0;3,0
CE;QUIXERAMOBIM;Parda;03;Feminino;4;47,0;0,0;0,0;19,0;25,0;3,0
CE;QUIXERAMOBIM;Parda;03;Masculino;2;83,0;4,0;0,0;35,0;41,0;3,0
CE;QUIXERAMOBIM;Preta;02;Feminino;4;6,0;0,0;0,0;3,0;3,0;0,0
CE;QUIXERAMOBIM;Preta;02;Masculino;2;12,0;0,0;0,0;3,0;7,0;2,0
CE;QUIXERÉ;Branca;01;Feminino;4;7,0;2,0;0,0;0,0;4,0;1,0
CE;QUIXERÉ;Branca;01;Masculino;2;9,0;6,0;0,0;0,0;3,0;0,0
CE;QUIXERÉ;Parda;03;Feminino;4;6,0;1,0;0,0;1,0;3,0;1,0
CE;QUIXERÉ;Parda;03;Masculino;2;13,0;1,0;0,0;0,0;12,0;0,0
CE;QUIXERÉ;Preta;02;Feminino;4;1,0;0,0;0,0;0,0;1,0;0,0
CE;QUIXERÉ;Preta;02;Masculino;2;3,0;1,0;0,0;0,0;2,0;0,0
CE;REDENÇÃO;Branca;01;Feminino;4;9,0;0,0;0,0;7,0;2,0;0,0
CE;REDENÇÃO;Branca;01;Masculino;2;10,0;4,0;0,0;1,0;5,0;0,0
CE;REDENÇÃO;Parda;03;Feminino;4;19,0;1,0;0,0;8,0;10,0;0,0
CE;REDENÇÃO;Parda;03;Masculino;2;39,0;5,0;0,0;25,0;9,0;0,0
CE;REDENÇÃO;Preta;02;Feminino;4;4,0;1,0;0,0;3,0;0,0;0,0
CE;REDENÇÃO;Preta;02;Masculino;2;5,0;0,0;0,0;4,0;1,0;0,0
CE;RERIUTABA;Branca;01;Feminino;4;7,0;2,0;0,0;1,0;4,0;0,0
CE;RERIUTABA;Branca;01;Masculino;2;16,0;6,0;0,0;3,0;7,0;0,0
CE;RERIUTABA;Parda;03;Feminino;4;6,0;1,0;0,0;3,0;2,0;0,0
CE;RERIUTABA;Parda;03;Masculino;2;9,0;2,0;0,0;4,0;3,0;0,0
CE;RERIUTABA;Preta;02;Feminino;4;1,0;0,0;0,0;1,0;0,0;0,0
CE;RERIUTABA;Preta;02;Masculino;2;2,0;0,0;0,0;1,0;1,0;0,0
CE;RUSSAS;Branca;01;Feminino;4;7,0;0,0;0,0;3,0;4,0;0,0
CE;RUSSAS;Branca;01;Masculino;2;6,0;0,0;0,0;4,0;2,0;0,0
CE;RUSSAS;Parda;03;Feminino;4;39,0;0,0;0,0;8,0;29,0;2,0
CE;RUSSAS;Parda;03;Masculino;2;91,0;15,0;0,0;16,0;60,0;0,0
CE;RUSSAS;Preta;02;Feminino;4;3,0;0,0;0,0;3,0;0,0;0,0
CE;RUSSAS;Preta;02;Masculino;2;1,0;0,0;0,0;1,0;0,0;0,0
CE;SABOEIRO;Branca;01;Feminino;4;12,0;2,0;0,0;4,0;6,0;0,0
CE;SABOEIRO;Branca;01;Masculino;2;19,0;8,0;0,0;4,0;7,0;0,0
CE;SABOEIRO;Parda;03;Feminino;4;1,0;1,0;0,0;0,0;0,0;0,0
CE;SABOEIRO;Parda;03;Masculino;2;8,0;0,0;0,0;1,0;6,0;1,0
CE;SABOEIRO;Preta;02;Feminino;4;3,0;0,0;0,0;1,0;1,0;1,0
CE;SABOEIRO;Preta;02;Masculino;2;3,0;0,0;0,0;3,0;0,0;0,0
CE;SALITRE;Branca;01;Feminino;4;4,0;1,0;0,0;2,0;1,0;0,0
CE;SALITRE;Branca;01;Masculino;2;2,0;0,0;0,0;0,0;2,0;0,0
CE;SALITRE;Não Informado;06;Masculino;2;1,0;0,0;0,0;1,0;0,0;0,0
CE;SALITRE;Parda;03;Feminino;4;6,0;3,0;0,0;0,0;3,0;0,0
CE;SALITRE;Parda;03;Masculino;2;12,0;7,0;0,0;1,0;4,0;0,0
CE;SANTA QUITÉRIA;Branca;01;Feminino;4;13,0;3,0;0,0;0,0;8,0;2,0
CE;SANTA QUITÉRIA;Branca;01;Masculino;2;8,0;1,0;0,0;0,0;7,0;0,0
CE;SANTA QUITÉRIA;Parda;03;Feminino;4;13,0;0,0;0,0;2,0;10,0;1,0
CE;SANTA QUITÉRIA;Parda;03;Masculino;2;37,0;9,0;0,0;0,0;26,0;2,0
CE;SANTA QUITÉRIA;Preta;02;Feminino;4;2,0;0,0;0,0;0,0;2,0;0,0
CE;SANTA QUITÉRIA;Preta;02;Masculino;2;1,0;0,0;0,0;0,0;1,0;0,0
CE;SANTANA DO ACARAÚ;Branca;01;Feminino;4;4,0;0,0;0,0;0,0;4,0;0,0
CE;SANTANA DO ACARAÚ;Branca;01;Masculino;2;16,0;7,0;0,0;3,0;6,0;0,0
CE;SANTANA DO ACARAÚ;Parda;03;Feminino;4;20,0;2,0;0,0;6,0;12,0;0,0
CE;SANTANA DO ACARAÚ;Parda;03;Masculino;2;39,0;4,0;0,0;10,0;24,0;1,0
CE;SANTANA DO ACARAÚ;Preta;02;Feminino;4;6,0;0,0;0,0;1,0;5,0;0,0
CE;SANTANA DO ACARAÚ;Preta;02;Masculino;2;4,0;0,0;0,0;1,0;3,0;0,0
CE;SANTANA DO CARIRI;Branca;01;Feminino;4;4,0;1,0;0,0;1,0;1,0;1,0
CE;SANTANA DO CARIRI;Branca;01;Masculino;2;4,0;1,0;0,0;1,0;2,0;0,0
CE;SANTANA DO CARIRI;Indígena;05;Feminino;4;1,0;0,0;0,0;1,0;0,0;0,0
CE;SANTANA DO CARIRI;Parda;03;Feminino;4;14,0;2,0;0,0;4,0;7,0;1,0
CE;SANTANA DO CARIRI;Parda;03;Masculino;2;23,0;5,0;0,0;6,0;11,0;1,0
CE;SANTANA DO CARIRI;Preta;02;Masculino;2;3,0;2,0;0,0;1,0;0,0;0,0
CE;SENADOR POMPEU;Amarela;04;Feminino;4;1,0;0,0;0,0;1,0;0,0;0,0
CE;SENADOR POMPEU;Amarela;04;Masculino;2;1,0;0,0;0,0;1,0;0,0;0,0
CE;SENADOR POMPEU;Branca;01;Feminino;4;8,0;1,0;0,0;2,0;5,0;0,0
CE;SENADOR POMPEU;Branca;01;Masculino;2;13,0;5,0;0,0;3,0;5,0;0,0
CE;SENADOR POMPEU;Parda;03;Feminino;4;9,0;0,0;0,0;5,0;4,0;0,0
CE;SENADOR POMPEU;Parda;03;Masculino;2;20,0;2,0;0,0;13,0;5,0;0,0
CE;SENADOR POMPEU;Preta;02;Feminino;4;3,0;1,0;0,0;1,0;1,0;0,0
CE;SENADOR POMPEU;Preta;02;Masculino;2;8,0;2,0;0,0;1,0;5,0;0,0
CE;SENADOR SÁ;Branca;01;Feminino;4;1,0;1,0;0,0;0,0;0,0;0,0
CE;SENADOR SÁ;Branca;01;Masculino;2;1,0;0,0;0,0;0,0;0,0;1,0
CE;SENADOR SÁ;Parda;03;Feminino;4;7,0;3,0;0,0;1,0;2,0;1,0
CE;SENADOR SÁ;Parda;03;Masculino;2;17,0;5,0;0,0;3,0;8,0;1,0
CE;SOBRAL;Amarela;04;Masculino;2;1,0;0,0;0,0;1,0;0,0;0,0
CE;SOBRAL;Branca;01;Feminino;4;27,0;2,0;0,0;8,0;15,0;2,0
CE;SOBRAL;Branca;01;Masculino;2;44,0;14,0;0,0;6,0;24,0;0,0
CE;SOBRAL;Parda;03;Feminino;4;28,0;1,0;0,0;10,0;17,0;0,0
CE;SOBRAL;Parda;03;Masculino;2;64,0;3,0;0,0;29,0;31,0;1,0
CE;SOBRAL;Preta;02;Feminino;4;4,0;0,0;0,0;1,0;3,0;0,0
CE;SOBRAL;Preta;02;Masculino;2;8,0;1,0;0,0;3,0;4,0;0,0
CE;SOLONÓPOLE;Branca;01;Feminino;4;8,0;0,0;0,0;1,0;7,0;0,0
CE;SOLONÓPOLE;Branca;01;Masculino;2;15,0;8,0;0,0;1,0;6,0;0,0
CE;SOLONÓPOLE;Parda;03;Feminino;4;9,0;1,0;0,0;4,0;4,0;0,0
CE;SOLONÓPOLE;Parda;03;Masculino;2;13,0;2,0;0,0;5,0;4,0;2,0
CE;SOLONÓPOLE;Preta;02;Masculino;2;6,0;0,0;0,0;0,0;6,0;0,0
CE;SÃO BENEDITO;Amarela;04;Masculino;2;1,0;0,0;0,0;1,0;0,0;0,0
CE;SÃO BENEDITO;Branca;01;Feminino;4;12,0;2,0;0,0;3,0;5,0;2,0
CE;SÃO BENEDITO;Branca;01;Masculino;2;23,0;4,0;0,0;7,0;8,0;4,0
CE;SÃO BENEDITO;Indígena;05;Feminino;4;1,0;0,0;0,0;0,0;1,0;0,0
CE;SÃO BENEDITO;Parda;03;Feminino;4;9,0;3,0;0,0;5,0;1,0;0,0
CE;SÃO BENEDITO;Parda;03;Masculino;2;20,0;4,0;0,0;7,0;9,0;0,0
CE;SÃO BENEDITO;Preta;02;Feminino;4;1,0;0,0;0,0;1,0;0,0;0,0
CE;SÃO GONÇALO DO AMARANTE;Branca;01;Feminino;4;6,0;1,0;0,0;4,0;1,0;0,0
CE;SÃO GONÇALO DO AMARANTE;Branca;01;Masculino;2;13,0;2,0;0,0;2,0;9,0;0,0
CE;SÃO GONÇALO DO AMARANTE;Parda;03;Feminino;4;55,0;2,0;0,0;10,0;43,0;0,0
CE;SÃO GONÇALO DO AMARANTE;Parda;03;Masculino;2;90,0;8,0;0,0;21,0;59,0;2,0
CE;SÃO GONÇALO DO AMARANTE;Preta;02;Feminino;4;1,0;0,0;0,0;1,0;0,0;0,0
CE;SÃO GONÇALO DO AMARANTE;Preta;02;Masculino;2;8,0;0,0;0,0;2,0;6,0;0,0
CE;SÃO JOÃO DO JAGUARIBE;Branca;01;Feminino;4;4,0;0,0;0,0;0,0;4,0;0,0
CE;SÃO JOÃO DO JAGUARIBE;Branca;01;Masculino;2;4,0;2,0;0,0;0,0;2,0;0,0
CE;SÃO JOÃO DO JAGUARIBE;Parda;03;Feminino;4;6,0;3,0;0,0;0,0;3,0;0,0
CE;SÃO JOÃO DO JAGUARIBE;Parda;03;Masculino;2;12,0;3,0;0,0;0,0;8,0;1,0
CE;SÃO JOÃO DO JAGUARIBE;Preta;02;Masculino;2;1,0;1,0;0,0;0,0;0,0;0,0
CE;SÃO LUÍS DO CURU;Branca;01;Feminino;4;6,0;0,0;0,0;4,0;2,0;0,0
CE;SÃO LUÍS DO CURU;Branca;01;Masculino;2;4,0;0,0;0,0;1,0;3,0;0,0
CE;SÃO LUÍS DO CURU;Parda;03;Feminino;4;19,0;2,0;0,0;6,0;10,0;1,0
CE;SÃO LUÍS DO CURU;Parda;03;Masculino;2;42,0;6,0;0,0;13,0;23,0;0,0
CE;SÃO LUÍS DO CURU;Preta;02;Feminino;4;2,0;0,0;0,0;1,0;1,0;0,0
CE;SÃO LUÍS DO CURU;Preta;02;Masculino;2;6,0;1,0;0,0;3,0;2,0;0,0
CE;TABULEIRO DO NORTE;Branca;01;Feminino;4;7,0;1,0;0,0;0,0;6,0;0,0
CE;TABULEIRO DO NORTE;Branca;01;Masculino;2;9,0;2,0;0,0;0,0;7,0;0,0
CE;TABULEIRO DO NORTE;Parda;03;Feminino;4;8,0;1,0;0,0;0,0;7,0;0,0
CE;TABULEIRO DO NORTE;Parda;03;Masculino;2;26,0;9,0;0,0;0,0;17,0;0,0
CE;TABULEIRO DO NORTE;Preta;02;Feminino;4;1,0;0,0;0,0;0,0;1,0;0,0
CE;TAMBORIL;Branca;01;Feminino;4;4,0;0,0;0,0;3,0;1,0;0,0
CE;TAMBORIL;Branca;01;Masculino;2;9,0;2,0;0,0;6,0;1,0;0,0
CE;TAMBORIL;Parda;03;Feminino;4;18,0;0,0;0,0;9,0;7,0;2,0
CE;TAMBORIL;Parda;03;Masculino;2;33,0;8,0;0,0;13,0;11,0;1,0
CE;TAMBORIL;Preta;02;Feminino;4;3,0;0,0;0,0;3,0;0,0;0,0
CE;TAMBORIL;Preta;02;Masculino;2;6,0;1,0;0,0;5,0;0,0;0,0
CE;TARRAFAS;Branca;01;Feminino;4;8,0;2,0;0,0;3,0;3,0;0,0
CE;TARRAFAS;Branca;01;Masculino;2;12,0;5,0;0,0;2,0;5,0;0,0
CE;TARRAFAS;Parda;03;Feminino;4;2,0;0,0;0,0;0,0;2,0;0,0
CE;TARRAFAS;Parda;03;Masculino;2;6,0;2,0;0,0;1,0;3,0;0,0
CE;TARRAFAS;Preta;02;Masculino;2;1,0;0,0;0,0;1,0;0,0;0,0
CE;TAUÁ;Branca;01;Feminino;4;21,0;0,0;0,0;3,0;18,0;0,0
CE;TAUÁ;Branca;01;Masculino;2;20,0;9,0;0,0;3,0;8,0;0,0
CE;TAUÁ;Parda;03;Feminino;4;5,0;1,0;0,0;2,0;2,0;0,0
CE;TAUÁ;Parda;03;Masculino;2;26,0;4,0;0,0;3,0;19,0;0,0
CE;TAUÁ;Preta;02;Feminino;4;2,0;0,0;0,0;2,0;0,0;0,0
CE;TAUÁ;Preta;02;Masculino;2;9,0;1,0;0,0;6,0;2,0;0,0
CE;TEJUÇUOCA;Amarela;04;Masculino;2;1,0;0,0;0,0;0,0;1,0;0,0
CE;TEJUÇUOCA;Branca;01;Feminino;4;1,0;0,0;0,0;0,0;1,0;0,0
CE;TEJUÇUOCA;Branca;01;Masculino;2;6,0;1,0;0,0;0,0;5,0;0,0
CE;TEJUÇUOCA;Não Informado;06;Feminino;4;2,0;0,0;0,0;0,0;2,0;0,0
CE;TEJUÇUOCA;Não Informado;06;Masculino;2;2,0;0,0;0,0;0,0;2,0;0,0
CE;TEJUÇUOCA;Parda;03;Feminino;4;19,0;3,0;0,0;2,0;13,0;1,0
CE;TEJUÇUOCA;Parda;03;Masculino;2;31,0;6,0;0,0;4,0;20,0;1,0
CE;TEJUÇUOCA;Preta;02;Masculino;2;3,0;1,0;0,0;0,0;2,0;0,0
CE;TIANGUÁ;Branca;01;Feminino;4;19,0;1,0;0,0;5,0;12,0;1,0
CE;TIANGUÁ;Branca;01;Masculino;2;38,0;5,0;0,0;12,0;20,0;1,0
CE;TIANGUÁ;Indígena;05;Feminino;4;1,0;0,0;0,0;1,0;0,0;0,0
CE;TIANGUÁ;Parda;03;Feminino;4;25,0;1,0;0,0;5,0;16,0;3,0
CE;TIANGUÁ;Parda;03;Masculino;2;34,0;8,0;0,0;4,0;18,0;4,0
CE;TIANGUÁ;Preta;02;Masculino;2;5,0;0,0;0,0;1,0;3,0;1,0
CE;TRAIRI;Branca;01;Feminino;4;16,0;2,0;0,0;2,0;12,0;0,0
CE;TRAIRI;Branca;01;Masculino;2;26,0;6,0;0,0;2,0;18,0;0,0
CE;TRAIRI;Parda;03;Feminino;4;14,0;2,0;0,0;1,0;11,0;0,0
CE;TRAIRI;Parda;03;Masculino;2;33,0;5,0;0,0;4,0;23,0;1,0
CE;TRAIRI;Preta;02;Feminino;4;1,0;0,0;0,0;0,0;1,0;0,0
CE;TRAIRI;Preta;02;Masculino;2;3,0;0,0;0,0;0,0;3,0;0,0
CE;TURURU;Branca;01;Feminino;4;5,0;0,0;0,0;0,0;5,0;0,0
CE;TURURU;Branca;01;Masculino;2;11,0;3,0;0,0;2,0;5,0;1,0
CE;TURURU;Parda;03;Feminino;4;15,0;2,0;0,0;8,0;5,0;0,0
CE;TURURU;Parda;03;Masculino;2;27,0;4,0;0,0;9,0;14,0;0,0
CE;TURURU;Preta;02;Feminino;4;2,0;0,0;0,0;1,0;1,0;0,0
CE;UBAJARA;Branca;01;Feminino;4;5,0;0,0;0,0;2,0;3,0;0,0
CE;UBAJARA;Branca;01;Masculino;2;10,0;2,0;0,0;5,0;3,0;0,0
CE;UBAJARA;Parda;03;Feminino;4;12,0;3,0;0,0;1,0;8,0;0,0
CE;UBAJARA;Parda;03;Masculino;2;25,0;8,0;0,0;2,0;15,0;0,0
CE;UBAJARA;Preta;02;Masculino;2;3,0;0,0;0,0;1,0;2,0;0,0
CE;UMARI;Branca;01;Feminino;4;4,0;0,0;0,0;0,0;3,0;1,0
CE;UMARI;Branca;01;Masculino;2;11,0;5,0;0,0;2,0;4,0;0,0
CE;UMARI;Parda;03;Feminino;4;4,0;1,0;0,0;1,0;2,0;0,0
CE;UMARI;Parda;03;Masculino;2;8,0;2,0;0,0;1,0;5,0;0,0
CE;UMARI;Preta;02;Feminino;4;2,0;1,0;0,0;1,0;0,0;0,0
CE;UMIRIM;Amarela;04;Masculino;2;1,0;1,0;0,0;0,0;0,0;0,0
CE;UMIRIM;Branca;01;Feminino;4;1,0;0,0;0,0;0,0;1,0;0,0
CE;UMIRIM;Parda;03;Feminino;4;22,0;0,0;0,0;4,0;18,0;0,0
CE;UMIRIM;Parda;03;Masculino;2;44,0;10,0;0,0;7,0;27,0;0,0
CE;URUBURETAMA;Branca;01;Feminino;4;12,0;0,0;0,0;2,0;9,0;1,0
CE;URUBURETAMA;Branca;01;Masculino;2;8,0;1,0;0,0;0,0;7,0;0,0
CE;URUBURETAMA;Parda;03;Feminino;4;17,0;0,0;0,0;4,0;13,0;0,0
CE;URUBURETAMA;Parda;03;Masculino;2;47,0;9,0;0,0;8,0;30,0;0,0
CE;URUBURETAMA;Preta;02;Masculino;2;3,0;1,0;0,0;0,0;2,0;0,0
CE;URUOCA;Branca;01;Feminino;4;1,0;0,0;0,0;0,0;1,0;0,0
CE;URUOCA;Branca;01;Masculino;2;2,0;1,0;0,0;0,0;1,0;0,0
CE;URUOCA;Parda;03;Feminino;4;7,0;2,0;0,0;0,0;5,0;0,0
CE;URUOCA;Parda;03;Masculino;2;12,0;6,0;0,0;0,0;6,0;0,0
CE;URUOCA;Preta;02;Masculino;2;2,0;0,0;0,0;0,0;2,0;0,0
CE;VARJOTA;Branca;01;Feminino;4;8,0;2,0;0,0;0,0;6,0;0,0
CE;VARJOTA;Branca;01;Masculino;2;15,0;5,0;0,0;0,0;10,0;0,0
CE;VARJOTA;Parda;03;Feminino;4;7,0;0,0;0,0;0,0;7,0;0,0
CE;VARJOTA;Parda;03;Masculino;2;18,0;4,0;0,0;0,0;14,0;0,0
CE;VIÇOSA DO CEARÁ;Branca;01;Feminino;4;12,0;1,0;0,0;4,0;5,0;2,0
CE;VIÇOSA DO CEARÁ;Branca;01;Masculino;2;23,0;5,0;0,0;10,0;8,0;0,0
CE;VIÇOSA DO CEARÁ;Indígena;05;Feminino;4;1,0;0,0;0,0;1,0;0,0;0,0
CE;VIÇOSA DO CEARÁ;Indígena;05;Masculino;2;1,0;0,0;0,0;1,0;0,0;0,0
CE;VIÇOSA DO CEARÁ;Não divulgável;-4;Não divulgável;-4;6,0;0,0;0,0;0,0;0,0;6,0
CE;VIÇOSA DO CEARÁ;Parda;03;Feminino;4;22,0;1,0;0,0;8,0;12,0;1,0
CE;VIÇOSA DO CEARÁ;Parda;03;Masculino;2;46,0;7,0;0,0;18,0;20,0;1,0
CE;VIÇOSA DO CEARÁ;Preta;02;Feminino;4;1,0;0,0;0,0;0,0;1,0;0,0
CE;VIÇOSA DO CEARÁ;Preta;02;Masculino;2;3,0;1,0;0,0;0,0;2,0;0,0
CE;VÁRZEA ALEGRE;Branca;01;Feminino;4;9,0;3,0;0,0;1,0;5,0;0,0
CE;VÁRZEA ALEGRE;Branca;01;Masculino;2;16,0;5,0;0,0;2,0;8,0;1,0
CE;VÁRZEA ALEGRE;Parda;03;Feminino;4;6,0;1,0;0,0;0,0;5,0;0,0
CE;VÁRZEA ALEGRE;Parda;03;Masculino;2;16,0;3,0;0,0;2,0;11,0;0,0
CE;VÁRZEA ALEGRE;Preta;02;Feminino;4;2,0;0,0;0,0;1,0;1,0;0,0
CE;VÁRZEA ALEGRE;Preta;02;Masculino;2;2,0;1,0;0,0;0,0;1,0;0,0
